,id,act,person,dialogue,4,5
856,856,ACT 4,LAERTES., A Norman was’t?,POSITIVE,0.6657657027244568
857,857,ACT 4,KING., A Norman.,POSITIVE,0.6402704119682312
858,858,ACT 4,LAERTES.," Upon my life, Lamond.",POSITIVE,0.9923630952835083
859,859,ACT 4,KING., The very same.,NEGATIVE,0.9686378240585327
860,860,ACT 4,LAERTES., I know him well. He is the brooch indeed And gem of all thenation.,POSITIVE,0.9983471632003784
861,861,ACT 4,KING.," He made confession of you, And gave you such a masterly reportFor art and exercise in your defence, And for your rapier mostespecially, That he cried out ’twould be a sight indeed If one couldmatch you. The scrimers of their nation He swore had neither motion,guard, nor eye, If you oppos’d them. Sir, this report of his Did Hamletso envenom with his envy That he could nothing do but wish and beg Yoursudden coming o’er to play with him. Now, out of this,—",NEGATIVE,0.9939330220222473
862,862,ACT 4,LAERTES.," What out of this, my lord?",NEGATIVE,0.9794450402259827
863,863,ACT 4,KING.," Laertes, was your father dear to you? Or are you like thepainting of a sorrow, A face without a heart?",NEGATIVE,0.9754087328910828
864,864,ACT 4,LAERTES., Why ask you this?,NEGATIVE,0.8943467736244202
865,865,ACT 4,KING.," Not that I think you did not love your father, But that I knowlove is begun by time, And that I see, in passages of proof, Timequalifies the spark and fire of it. There lives within the very flameof love A kind of wick or snuff that will abate it; And nothing is at alike goodness still, For goodness, growing to a pleurisy, Dies in hisown too much. That we would do, We should do when we would; for this‘would’ changes, And hath abatements and delays as many As there aretongues, are hands, are accidents; And then this ‘should’ is like aspendthrift sigh That hurts by easing. But to the quick o’ th’ulcer:Hamlet comes back: what would you undertake To show yourself yourfather’s son in deed, More than in words?",NEGATIVE,0.8491671681404114
866,866,ACT 4,LAERTES., To cut his throat i’ th’ church.,NEGATIVE,0.9488566517829895
867,867,ACT 4,KING.," No place, indeed, should murder sanctuarize; Revenge should haveno bounds. But good Laertes, Will you do this, keep close within yourchamber. Hamlet return’d shall know you are come home: We’ll put onthose shall praise your excellence, And set a double varnish on thefame The Frenchman gave you, bring you in fine together And wager onyour heads. He, being remiss, Most generous, and free from allcontriving, Will not peruse the foils; so that with ease, Or with alittle shuffling, you may choose A sword unbated, and in a pass ofpractice, Requite him for your father.",POSITIVE,0.7642689347267151
868,868,ACT 4,LAERTES.," I will do’t. And for that purpose I’ll anoint my sword. Ibought an unction of a mountebank So mortal that, but dip a knife init, Where it draws blood no cataplasm so rare, Collected from allsimples that have virtue Under the moon, can save the thing from deathThis is but scratch’d withal. I’ll touch my point With this contagion,that if I gall him slightly, It may be death.",NEGATIVE,0.997442364692688
869,869,ACT 4,KING.," Let’s further think of this, Weigh what convenience both of timeand means May fit us to our shape. If this should fail, And that ourdrift look through our bad performance. ’Twere better not assay’d.Therefore this project Should have a back or second, that might hold Ifthis did blast in proof. Soft, let me see. We’ll make a solemn wager onyour cunnings,— I ha’t! When in your motion you are hot and dry, Asmake your bouts more violent to that end, And that he calls for drink,I’ll have prepar’d him A chalice for the nonce; whereon but sipping, Ifhe by chance escape your venom’d stuck, Our purpose may hold there. Enter Queen.How now, sweet Queen?",NEGATIVE,0.9998652935028076
870,870,ACT 4,QUEEN.," One woe doth tread upon another’s heel, So fast they follow.Your sister’s drown’d, Laertes.",NEGATIVE,0.9888810515403748
871,871,ACT 4,LAERTES.," Drown’d! O, where?",NEGATIVE,0.9998996257781982
872,872,ACT 4,QUEEN.," There is a willow grows aslant a brook, That shows his hoaryleaves in the glassy stream. There with fantastic garlands did she makeOf crow-flowers, nettles, daisies, and long purples, That liberalshepherds give a grosser name, But our cold maids do dead men’s fingerscall them. There on the pendant boughs her coronet weeds Clamb’ring tohang, an envious sliver broke, When down her weedy trophies and herselfFell in the weeping brook. Her clothes spread wide, And mermaid-like,awhile they bore her up, Which time she chaunted snatches of old tunes,As one incapable of her own distress, Or like a creature native andindued Unto that element. But long it could not be Till that hergarments, heavy with their drink, Pull’d the poor wretch from hermelodious lay To muddy death.",NEGATIVE,0.8854029774665833
873,873,ACT 4,LAERTES.," Alas, then she is drown’d?",NEGATIVE,0.9791122674942017
874,874,ACT 4,QUEEN.," Drown’d, drown’d.",NEGATIVE,0.9996726512908936
875,875,ACT 4,LAERTES.," Too much of water hast thou, poor Ophelia, And therefore Iforbid my tears. But yet It is our trick; nature her custom holds, Letshame say what it will. When these are gone, The woman will be out.Adieu, my lord, I have a speech of fire, that fain would blaze, Butthat this folly douts it. [_Exit._]",NEGATIVE,0.9942587614059448
876,876,ACT 5,KING.," Let’s follow, Gertrude; How much I had to do to calm his rage!Now fear I this will give it start again; Therefore let’s follow. [_Exeunt._]SCENE I. A churchyard. Enter two Clowns with spades, &c.",POSITIVE,0.704452395439148
877,877,ACT 5,CLOWN.,"FIRST  Is she to be buried in Christian burial, when she wilfullyseeks her own salvation?",NEGATIVE,0.7088780999183655
878,878,ACT 5,CLOWN.,"SECOND  I tell thee she is, and therefore make her gravestraight. The crowner hath sat on her, and finds it Christian burial.",POSITIVE,0.989138662815094
879,879,ACT 5,CLOWN.,"FIRST  How can that be, unless she drowned herself in her owndefence?",NEGATIVE,0.8811332583427429
880,880,ACT 5,CLOWN.,"SECOND  Why, ’tis found so.",NEGATIVE,0.9841535687446594
881,881,ACT 5,CLOWN.,"FIRST  It must be _se offendendo_, it cannot be else. For herelies the point: if I drown myself wittingly, it argues an act: and anact hath three branches. It is to act, to do, and to perform: argal,she drowned herself wittingly.",NEGATIVE,0.9987733960151672
882,882,ACT 5,CLOWN.,"SECOND  Nay, but hear you, goodman delver,—",POSITIVE,0.915448784828186
883,883,ACT 5,CLOWN.,"FIRST  Give me leave. Here lies the water; good. Here stands theman; good. If the man go to this water and drown himself, it is, willhe nill he, he goes,—mark you that. But if the water come to him anddrown him, he drowns not himself. Argal, he that is not guilty of hisown death shortens not his own life.",NEGATIVE,0.8262269496917725
884,884,ACT 5,CLOWN.,SECOND  But is this law?,NEGATIVE,0.8302645087242126
885,885,ACT 5,CLOWN.,"FIRST  Ay, marry, is’t, crowner’s quest law.",POSITIVE,0.5288911461830139
886,886,ACT 5,CLOWN.,"SECOND  Will you ha’ the truth on’t? If this had not been agentlewoman, she should have been buried out o’ Christian burial.",NEGATIVE,0.995519757270813
887,887,ACT 5,CLOWN.,"FIRST  Why, there thou say’st. And the more pity that great folkshould have countenance in this world to drown or hang themselves morethan their even Christian. Come, my spade. There is no ancientgentlemen but gardeners, ditchers, and grave-makers: they hold upAdam’s profession.",POSITIVE,0.9803691506385803
888,888,ACT 5,CLOWN.,SECOND  Was he a gentleman?,POSITIVE,0.8574171662330627
889,889,ACT 5,CLOWN.,FIRST  He was the first that ever bore arms.,POSITIVE,0.9671515226364136
890,890,ACT 5,CLOWN.,"SECOND  Why, he had none.",NEGATIVE,0.5198932886123657
891,891,ACT 5,CLOWN.,"FIRST  What, art a heathen? How dost thou understand theScripture? The Scripture says Adam digg’d. Could he dig without arms?I’ll put another question to thee. If thou answerest me not to thepurpose, confess thyself—",NEGATIVE,0.9601266980171204
892,892,ACT 5,CLOWN.,SECOND  Go to.,POSITIVE,0.9804549813270569
893,893,ACT 5,CLOWN.,"FIRST  What is he that builds stronger than either the mason, theshipwright, or the carpenter?",POSITIVE,0.5118395090103149
894,894,ACT 5,CLOWN.,SECOND  The gallows-maker; for that frame outlives a thousandtenants.,POSITIVE,0.9936357736587524
895,895,ACT 5,CLOWN.,"FIRST  I like thy wit well in good faith, the gallows does well.But how does it well? It does well to those that do ill. Now, thou dostill to say the gallows is built stronger than the church; argal, thegallows may do well to thee. To’t again, come.",NEGATIVE,0.972770094871521
896,896,ACT 5,CLOWN.,"SECOND  Who builds stronger than a mason, a shipwright, or acarpenter?",POSITIVE,0.9681891798973083
897,897,ACT 5,CLOWN.,"FIRST  Ay, tell me that, and unyoke.",POSITIVE,0.9924191236495972
898,898,ACT 5,CLOWN.,"SECOND  Marry, now I can tell.",POSITIVE,0.9975098371505737
899,899,ACT 5,CLOWN.,FIRST  To’t.,NEGATIVE,0.9195443987846375
900,900,ACT 5,CLOWN.,"SECOND  Mass, I cannot tell. Enter Hamlet and Horatio, at a distance.",POSITIVE,0.6318453550338745
901,901,ACT 5,CLOWN.,"FIRST  Cudgel thy brains no more about it, for your dull ass willnot mend his pace with beating; and when you are asked this questionnext, say ‘a grave-maker’. The houses he makes last till doomsday. Go,get thee to Yaughan; fetch me a stoup of liquor. [_Exit Second Clown._][_Digs and sings._]   In youth when I did love, did love, Methought it was very sweet; To   contract, O, the time for, a, my behove, O methought there was   nothing meet.",NEGATIVE,0.9979187846183777
902,902,ACT 5,HAMLET.," Has this fellow no feeling of his business, that he sings atgrave-making?",NEGATIVE,0.9974066615104675
903,903,ACT 5,HORATIO., Custom hath made it in him a property of easiness.,NEGATIVE,0.668693482875824
904,904,ACT 5,HAMLET., ’Tis e’en so; the hand of little employment hath the daintiersense.,NEGATIVE,0.8027978539466858
905,905,ACT 5,CLOWN.,"FIRST  [_Sings._] But age with his stealing steps Hath claw’d mein his clutch, And hath shipp’d me into the land, As if I had neverbeen such. [_Throws up a skull._]",NEGATIVE,0.9955331087112427
906,906,ACT 5,HAMLET.," That skull had a tongue in it, and could sing once. How theknave jowls it to th’ ground, as if ’twere Cain’s jawbone, that did thefirst murder! This might be the pate of a politician which this ass nowo’er-offices, one that would circumvent God, might it not?",NEGATIVE,0.9988406300544739
907,907,ACT 5,HORATIO.," It might, my lord.",POSITIVE,0.7199221253395081
908,908,ACT 5,HAMLET.," Or of a courtier, which could say ‘Good morrow, sweet lord! Howdost thou, good lord?’ This might be my lord such-a-one, that praisedmy lord such-a-one’s horse when he meant to beg it, might it not?",POSITIVE,0.655085563659668
909,909,ACT 5,HORATIO.," Ay, my lord.",POSITIVE,0.7994896769523621
910,910,ACT 5,HAMLET.," Why, e’en so: and now my Lady Worm’s; chapless, and knockedabout the mazard with a sexton’s spade. Here’s fine revolution, an wehad the trick to see’t. Did these bones cost no more the breeding butto play at loggets with ’em? Mine ache to think on’t.",NEGATIVE,0.9994866847991943
911,911,ACT 5,CLOWN.,"FIRST  [_Sings._] A pickaxe and a spade, a spade, For and ashrouding-sheet; O, a pit of clay for to be made For such a guest ismeet. [_Throws up another skull._]",NEGATIVE,0.9999217987060547
912,912,ACT 5,HAMLET.," There’s another. Why may not that be the skull of a lawyer?Where be his quiddits now, his quillets, his cases, his tenures, andhis tricks? Why does he suffer this rude knave now to knock him aboutthe sconce with a dirty shovel, and will not tell him of his action ofbattery? Hum. This fellow might be in’s time a great buyer of land,with his statutes, his recognizances, his fines, his double vouchers,his recoveries. Is this the fine of his fines, and the recovery of hisrecoveries, to have his fine pate full of fine dirt? Will his vouchersvouch him no more of his purchases, and double ones too, than thelength and breadth of a pair of indentures? The very conveyances of hislands will scarcely lie in this box; and must the inheritor himselfhave no more, ha?",NEGATIVE,0.9999011754989624
913,913,ACT 5,HORATIO.," Not a jot more, my lord.",POSITIVE,0.6808415651321411
914,914,ACT 5,HAMLET., Is not parchment made of sheep-skins?,NEGATIVE,0.999943733215332
915,915,ACT 5,HORATIO.," Ay, my lord, and of calf-skins too.",POSITIVE,0.6197335720062256
916,916,ACT 5,HAMLET.," They are sheep and calves which seek out assurance in that. Iwill speak to this fellow.—Whose grave’s this, sir?",NEGATIVE,0.997657060623169
917,917,ACT 5,CLOWN.,"FIRST  Mine, sir. [_Sings._] O, a pit of clay for to be made Forsuch a guest is meet.",POSITIVE,0.9667174816131592
918,918,ACT 5,HAMLET.," I think it be thine indeed, for thou liest in’t.",NEGATIVE,0.825362503528595
919,919,ACT 5,CLOWN.,"FIRST  You lie out on’t, sir, and therefore ’tis not yours. Formy part, I do not lie in’t, yet it is mine.",POSITIVE,0.9973405003547668
920,920,ACT 5,HAMLET.," Thou dost lie in’t, to be in’t and say it is thine. ’Tis forthe dead, not for the quick; therefore thou liest.",NEGATIVE,0.9751099944114685
921,921,ACT 5,CLOWN.,"FIRST  ’Tis a quick lie, sir; ’t will away again from me to you.",NEGATIVE,0.9912312626838684
922,922,ACT 5,HAMLET., What man dost thou dig it for?,NEGATIVE,0.6066576242446899
923,923,ACT 5,CLOWN.,"FIRST  For no man, sir.",POSITIVE,0.9695314168930054
924,924,ACT 5,HAMLET., What woman then?,NEGATIVE,0.5780976414680481
925,925,ACT 5,CLOWN.,FIRST  For none neither.,NEGATIVE,0.9556496739387512
926,926,ACT 5,HAMLET., Who is to be buried in’t?,POSITIVE,0.9883987307548523
927,927,ACT 5,CLOWN.,"FIRST  One that was a woman, sir; but, rest her soul, she’s dead.",NEGATIVE,0.9848490357398987
928,928,ACT 5,HAMLET.," How absolute the knave is! We must speak by the card, orequivocation will undo us. By the Lord, Horatio, these three years Ihave taken note of it, the age is grown so picked that the toe of thepeasant comes so near the heel of the courtier he galls his kibe.—Howlong hast thou been a grave-maker?",NEGATIVE,0.9579467177391052
929,929,ACT 5,CLOWN.,"FIRST  Of all the days i’ th’ year, I came to’t that day that ourlast King Hamlet o’ercame Fortinbras.",NEGATIVE,0.7714455723762512
930,930,ACT 5,HAMLET., How long is that since?,NEGATIVE,0.6489784717559814
931,931,ACT 5,CLOWN.,"FIRST  Cannot you tell that? Every fool can tell that. It was thevery day that young Hamlet was born,—he that is mad, and sent intoEngland.",NEGATIVE,0.8742385506629944
932,932,ACT 5,HAMLET.," Ay, marry, why was he sent into England?",POSITIVE,0.5041643381118774
933,933,ACT 5,CLOWN.,"FIRST  Why, because he was mad; he shall recover his wits there;or if he do not, it’s no great matter there.",NEGATIVE,0.9969620108604431
934,934,ACT 5,HAMLET., Why?,NEGATIVE,0.9794408082962036
935,935,ACT 5,CLOWN.,FIRST  ’Twill not be seen in him there; there the men are as madas he.,POSITIVE,0.9034760594367981
936,936,ACT 5,HAMLET., How came he mad?,NEGATIVE,0.9938317537307739
937,937,ACT 5,CLOWN.,"FIRST  Very strangely, they say.",NEGATIVE,0.9940337538719177
938,938,ACT 5,HAMLET., How strangely?,NEGATIVE,0.9937612414360046
939,939,ACT 5,CLOWN.,"FIRST  Faith, e’en with losing his wits.",NEGATIVE,0.9871072173118591
940,940,ACT 5,HAMLET., Upon what ground?,NEGATIVE,0.9979150891304016
941,941,ACT 5,CLOWN.,"FIRST  Why, here in Denmark. I have been sexton here, man andboy, thirty years.",POSITIVE,0.9980643391609192
942,942,ACT 5,HAMLET., How long will a man lie i’ th’earth ere he rot?,NEGATIVE,0.9843233227729797
943,943,ACT 5,CLOWN.,"FIRST  Faith, if he be not rotten before he die,—as we have manypocky corses nowadays that will scarce hold the laying in,—he will lastyou some eight year or nine year. A tanner will last you nine year.",POSITIVE,0.8741396069526672
944,944,ACT 5,HAMLET., Why he more than another?,NEGATIVE,0.9606308341026306
945,945,ACT 5,CLOWN.,"FIRST  Why, sir, his hide is so tann’d with his trade that hewill keep out water a great while. And your water is a sore decayer ofyour whoreson dead body. Here’s a skull now; this skull hath lain inthe earth three-and-twenty years.",NEGATIVE,0.9997172951698303
946,946,ACT 5,HAMLET., Whose was it?,NEGATIVE,0.9958199262619019
947,947,ACT 5,CLOWN.,"FIRST  A whoreson, mad fellow’s it was. Whose do you think itwas?",NEGATIVE,0.9996170997619629
948,948,ACT 5,HAMLET.," Nay, I know not.",NEGATIVE,0.9121226668357849
949,949,ACT 5,CLOWN.,"FIRST  A pestilence on him for a mad rogue! A pour’d a flagon ofRhenish on my head once. This same skull, sir, was Yorick’s skull, theKing’s jester.",NEGATIVE,0.9997192025184631
950,950,ACT 5,HAMLET., This?,NEGATIVE,0.9974867105484009
951,951,ACT 5,CLOWN.,FIRST  E’en that.,POSITIVE,0.9795936346054077
952,952,ACT 5,HAMLET.," Let me see. [_Takes the skull._] Alas, poor Yorick. I knew him,Horatio, a fellow of infinite jest, of most excellent fancy. He hathborne me on his back a thousand times; and now, how abhorred in myimagination it is! My gorge rises at it. Here hung those lips that Ihave kiss’d I know not how oft. Where be your gibes now? your gambols?your songs? your flashes of merriment, that were wont to set the tableon a roar? Not one now, to mock your own grinning? Quite chop-fallen?Now get you to my lady’s chamber, and tell her, let her paint an inchthick, to this favour she must come. Make her laugh at that.—Prythee,Horatio, tell me one thing.",NEGATIVE,0.50785893201828
953,953,ACT 5,HORATIO.," What’s that, my lord?",NEGATIVE,0.9967226386070251
954,954,ACT 5,HAMLET., Dost thou think Alexander looked o’ this fashion i’ th’earth?,NEGATIVE,0.9844501614570618
955,955,ACT 5,HORATIO., E’en so.,NEGATIVE,0.9808140397071838
956,956,ACT 5,HAMLET., And smelt so? Pah! [_Throws down the skull._],NEGATIVE,0.9999827146530151
957,957,ACT 5,HORATIO.," E’en so, my lord.",NEGATIVE,0.8680638670921326
958,958,ACT 5,HAMLET.," To what base uses we may return, Horatio! Why may notimagination trace the noble dust of Alexander till he find it stoppinga bung-hole?",NEGATIVE,0.8818345665931702
959,959,ACT 5,HORATIO., ’Twere to consider too curiously to consider so.,NEGATIVE,0.9922142624855042
960,960,ACT 5,HAMLET.," No, faith, not a jot. But to follow him thither with modestyenough, and likelihood to lead it; as thus. Alexander died, Alexanderwas buried, Alexander returneth into dust; the dust is earth; of earthwe make loam; and why of that loam whereto he was converted might theynot stop a beer-barrel? Imperious Caesar, dead and turn’d to clay,Might stop a hole to keep the wind away. O, that that earth which keptthe world in awe Should patch a wall t’expel the winter’s flaw. Butsoft! but soft! aside! Here comes the King. Enter priests, &c, in procession; the corpse of Ophelia, Laertes and Mourners following; King, Queen, their Trains, &c.The Queen, the courtiers. Who is that they follow? And with such maimedrites? This doth betoken The corse they follow did with desperate handFordo it own life. ’Twas of some estate. Couch we awhile and mark. [_Retiring with Horatio._]",NEGATIVE,0.9925981760025024
961,961,ACT 5,LAERTES., What ceremony else?,NEGATIVE,0.628000020980835
962,962,ACT 5,HAMLET.," That is Laertes, a very noble youth. Mark.",POSITIVE,0.9980921149253845
963,963,ACT 5,LAERTES., What ceremony else?,NEGATIVE,0.628000020980835
964,964,ACT 5,PRIEST.," Her obsequies have been as far enlarg’d As we have warranties.Her death was doubtful; And but that great command o’ersways the order,She should in ground unsanctified have lodg’d Till the last trumpet.For charitable prayers, Shards, flints, and pebbles should be thrown onher. Yet here she is allowed her virgin rites, Her maiden strewments,and the bringing home Of bell and burial.",POSITIVE,0.9762725234031677
965,965,ACT 5,LAERTES., Must there no more be done?,POSITIVE,0.9707560539245605
966,966,ACT 5,PRIEST., No more be done. We should profane the service of the dead Tosing sage requiem and such rest to her As to peace-parted souls.,NEGATIVE,0.5083894729614258
967,967,ACT 5,LAERTES.," Lay her i’ th’earth, And from her fair and unpolluted fleshMay violets spring. I tell thee, churlish priest, A minist’ring angelshall my sister be When thou liest howling.",POSITIVE,0.9932812452316284
968,968,ACT 5,HAMLET.," What, the fair Ophelia?",NEGATIVE,0.9989097118377686
969,969,ACT 5,QUEEN.," [_Scattering flowers._] Sweets to the sweet. Farewell. I hop’dthou shouldst have been my Hamlet’s wife; I thought thy bride-bed tohave deck’d, sweet maid, And not have strew’d thy grave.",NEGATIVE,0.9971327781677246
970,970,ACT 5,LAERTES.," O, treble woe Fall ten times treble on that cursed head Whosewicked deed thy most ingenious sense Depriv’d thee of. Hold off theearth a while, Till I have caught her once more in mine arms. [_Leapsinto the grave._] Now pile your dust upon the quick and dead, Till ofthis flat a mountain you have made, To o’ertop old Pelion or the skyishhead Of blue Olympus.",NEGATIVE,0.9995771050453186
971,971,ACT 5,HAMLET.," [_Advancing._] What is he whose grief Bears such an emphasis?whose phrase of sorrow Conjures the wand’ring stars, and makes themstand Like wonder-wounded hearers? This is I, Hamlet the Dane. [_Leapsinto the grave._]",NEGATIVE,0.9269776344299316
972,972,ACT 5,LAERTES., [_Grappling with him._] The devil take thy soul!,POSITIVE,0.9712518453598022
973,973,ACT 5,HAMLET.," Thou pray’st not well. I prythee take thy fingers from mythroat; For though I am not splenative and rash, Yet have I in mesomething dangerous, Which let thy wiseness fear. Away thy hand!",NEGATIVE,0.9953623414039612
974,974,ACT 5,KING., Pluck them asunder.,NEGATIVE,0.8074207901954651
975,975,ACT 5,QUEEN., Hamlet! Hamlet!All. Gentlemen!,POSITIVE,0.9989643096923828
976,976,ACT 5,HORATIO.," Good my lord, be quiet. [_The Attendants part them, and they come out of the grave._]",NEGATIVE,0.8143640756607056
977,977,ACT 5,HAMLET.," Why, I will fight with him upon this theme Until my eyelidswill no longer wag.",POSITIVE,0.6222688555717468
978,978,ACT 5,QUEEN.," O my son, what theme?",NEGATIVE,0.874114453792572
979,979,ACT 5,HAMLET.," I lov’d Ophelia; forty thousand brothers Could not, with alltheir quantity of love, Make up my sum. What wilt thou do for her?",POSITIVE,0.9701718091964722
980,980,ACT 5,KING.," O, he is mad, Laertes.",NEGATIVE,0.997035026550293
981,981,ACT 5,QUEEN., For love of God forbear him!,POSITIVE,0.9370095729827881
982,982,ACT 5,HAMLET.," ’Swounds, show me what thou’lt do: Woul’t weep? woul’t fight?woul’t fast? woul’t tear thyself? Woul’t drink up eisel? eat acrocodile? I’ll do’t. Dost thou come here to whine? To outface me withleaping in her grave? Be buried quick with her, and so will I. And ifthou prate of mountains, let them throw Millions of acres on us, tillour ground, Singeing his pate against the burning zone, Make Ossa likea wart. Nay, an thou’lt mouth, I’ll rant as well as thou.",NEGATIVE,0.9959639310836792
983,983,ACT 5,QUEEN.," This is mere madness: And thus awhile the fit will work on him;Anon, as patient as the female dove, When that her golden couplets aredisclos’d, His silence will sit drooping.",NEGATIVE,0.9941303133964539
984,984,ACT 5,HAMLET.," Hear you, sir; What is the reason that you use me thus? I lov’dyou ever. But it is no matter. Let Hercules himself do what he may, Thecat will mew, and dog will have his day. [_Exit._]",NEGATIVE,0.9892063140869141
985,985,ACT 5,KING.," I pray thee, good Horatio, wait upon him. [_Exit Horatio._][_To Laertes_] Strengthen your patience in our last night’s speech;We’ll put the matter to the present push.— Good Gertrude, set somewatch over your son. This grave shall have a living monument. An hourof quiet shortly shall we see; Till then in patience our proceeding be. [_Exeunt._]SCENE II. A hall in the Castle. Enter Hamlet and Horatio.",POSITIVE,0.5285336971282959
986,986,ACT 5,HAMLET.," So much for this, sir. Now let me see the other; You doremember all the circumstance?",POSITIVE,0.9962945580482483
987,987,ACT 5,HORATIO.," Remember it, my lord!",POSITIVE,0.9873658418655396
988,988,ACT 5,HAMLET.," Sir, in my heart there was a kind of fighting That would notlet me sleep. Methought I lay Worse than the mutinies in the bilboes.Rashly, And prais’d be rashness for it,—let us know, Our indiscretionsometime serves us well, When our deep plots do pall; and that shouldteach us There’s a divinity that shapes our ends, Rough-hew them how wewill.",NEGATIVE,0.9991004467010498
989,989,ACT 5,HORATIO., That is most certain.,POSITIVE,0.9858487844467163
990,990,ACT 5,HAMLET.," Up from my cabin, My sea-gown scarf’d about me, in the darkGrop’d I to find out them; had my desire, Finger’d their packet, and infine, withdrew To mine own room again, making so bold, My fearsforgetting manners, to unseal Their grand commission; where I found,Horatio, Oh royal knavery! an exact command, Larded with many severalsorts of reasons, Importing Denmark’s health, and England’s too, Withho! such bugs and goblins in my life, That on the supervise, no leisurebated, No, not to stay the grinding of the axe, My head should bestruck off.",NEGATIVE,0.8404302000999451
991,991,ACT 5,HORATIO., Is’t possible?,POSITIVE,0.7784032821655273
992,992,ACT 5,HAMLET.," Here’s the commission, read it at more leisure. But wilt thouhear me how I did proceed?",POSITIVE,0.6210789680480957
993,993,ACT 5,HORATIO., I beseech you.,POSITIVE,0.8934671878814697
994,994,ACT 5,HAMLET.," Being thus benetted round with villanies,— Or I could make aprologue to my brains, They had begun the play,—I sat me down, Devis’da new commission, wrote it fair: I once did hold it, as our statistsdo, A baseness to write fair, and labour’d much How to forget thatlearning; but, sir, now It did me yeoman’s service. Wilt thou know Theeffect of what I wrote?",NEGATIVE,0.7879298329353333
995,995,ACT 5,HORATIO.," Ay, good my lord.",POSITIVE,0.8818369507789612
996,996,ACT 5,HAMLET.," An earnest conjuration from the King, As England was hisfaithful tributary, As love between them like the palm might flourish,As peace should still her wheaten garland wear And stand a comma ’tweentheir amities, And many such-like ‘as’es of great charge, That on theview and know of these contents, Without debatement further, more orless, He should the bearers put to sudden death, Not shriving-timeallow’d.",POSITIVE,0.5712432861328125
997,997,ACT 5,HORATIO., How was this seal’d?,NEGATIVE,0.9983147382736206
998,998,ACT 5,HAMLET.," Why, even in that was heaven ordinant. I had my father’s signetin my purse, Which was the model of that Danish seal: Folded the writup in the form of the other, Subscrib’d it: gave’t th’impression;plac’d it safely, The changeling never known. Now, the next day Was oursea-fight, and what to this was sequent Thou know’st already.",NEGATIVE,0.9997174143791199
999,999,ACT 5,HORATIO., So Guildenstern and Rosencrantz go to’t.,NEGATIVE,0.9759656190872192
1000,1000,ACT 5,HAMLET.," Why, man, they did make love to this employment. They are notnear my conscience; their defeat Does by their own insinuation grow.’Tis dangerous when the baser nature comes Between the pass and fellincensed points Of mighty opposites.",NEGATIVE,0.8714761137962341
1001,1001,ACT 5,HORATIO.," Why, what a king is this!",NEGATIVE,0.9972001314163208
1002,1002,ACT 5,HAMLET.," Does it not, thinks’t thee, stand me now upon,— He that hathkill’d my king, and whor’d my mother, Popp’d in between th’election andmy hopes, Thrown out his angle for my proper life, And with suchcozenage—is’t not perfect conscience To quit him with this arm? Andis’t not to be damn’d To let this canker of our nature come In furtherevil?",NEGATIVE,0.9816319942474365
1003,1003,ACT 5,HORATIO., It must be shortly known to him from England What is the issueof the business there.,NEGATIVE,0.7355453372001648
1004,1004,ACT 5,HAMLET.," It will be short. The interim is mine; And a man’s life’s nomore than to say ‘One’. But I am very sorry, good Horatio, That toLaertes I forgot myself; For by the image of my cause I see Theportraiture of his. I’ll court his favours. But sure the bravery of hisgrief did put me Into a tow’ring passion.",NEGATIVE,0.6123542785644531
1005,1005,ACT 5,HORATIO.," Peace, who comes here? Enter Osric.",POSITIVE,0.835972249507904
1006,1006,ACT 5,OSRIC., Your lordship is right welcome back to Denmark.,POSITIVE,0.9975831508636475
1007,1007,ACT 5,HAMLET.," I humbly thank you, sir. Dost know this waterfly?",NEGATIVE,0.5438210368156433
1008,1008,ACT 5,HORATIO.," No, my good lord.",NEGATIVE,0.9644691348075867
1009,1009,ACT 5,HAMLET.," Thy state is the more gracious; for ’tis a vice to know him. Hehath much land, and fertile; let a beast be lord of beasts, and hiscrib shall stand at the king’s mess; ’tis a chough; but, as I say,spacious in the possession of dirt.",NEGATIVE,0.9004611968994141
1010,1010,ACT 5,OSRIC.," Sweet lord, if your lordship were at leisure, I should impart athing to you from his Majesty.",POSITIVE,0.8803827166557312
1011,1011,ACT 5,HAMLET., I will receive it with all diligence of spirit. Put your bonnetto his right use; ’tis for the head.,POSITIVE,0.6639154553413391
1012,1012,ACT 5,OSRIC.," I thank your lordship, ’tis very hot.",POSITIVE,0.9971291422843933
1013,1013,ACT 5,HAMLET.," No, believe me, ’tis very cold, the wind is northerly.",NEGATIVE,0.9966834187507629
1014,1014,ACT 5,OSRIC.," It is indifferent cold, my lord, indeed.",NEGATIVE,0.9999388456344604
1015,1015,ACT 5,HAMLET., Methinks it is very sultry and hot for my complexion.,POSITIVE,0.9793703556060791
1016,1016,ACT 5,OSRIC.," Exceedingly, my lord; it is very sultry,—as ’twere—I cannot tellhow. But, my lord, his Majesty bade me signify to you that he has laida great wager on your head. Sir, this is the matter,—",NEGATIVE,0.8172789216041565
1017,1017,ACT 5,HAMLET.," I beseech you, remember,— [_Hamlet moves him to put on his hat._]",NEGATIVE,0.5363776087760925
1018,1018,ACT 5,OSRIC.," Nay, in good faith; for mine ease, in good faith. Sir, here isnewly come to court Laertes; believe me, an absolute gentleman, full ofmost excellent differences, of very soft society and great showing.Indeed, to speak feelingly of him, he is the card or calendar ofgentry; for you shall find in him the continent of what part agentleman would see.",POSITIVE,0.9580767750740051
